event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q59307551,2018 British Figure Skating Championships - senior ladies' singles,ladies' singles,United Kingdom,2018
http://www.wikidata.org/entity/Q59307553,2018 British Figure Skating Championships - senior pair skating,pair skating,United Kingdom,2018
http://www.wikidata.org/entity/Q59307556,2018 British Figure Skating Championships - senior ice dancing,ice dance,United Kingdom,2018
http://www.wikidata.org/entity/Q59422758,2018 CS Golden Spin of Zagreb - ladies' singles,ladies' singles,Croatia,2018
http://www.wikidata.org/entity/Q59422769,2018 CS Golden Spin of Zagreb - ice dance,ice dance,Croatia,2018
http://www.wikidata.org/entity/Q59422771,2018 CS Golden Spin of Zagreb - men's singles,men's singles,Croatia,2018
http://www.wikidata.org/entity/Q59422776,2018 CS Golden Spin of Zagreb - pair skating,pair skating,Croatia,2018
http://www.wikidata.org/entity/Q59619196,2018–19 ISU Speed Skating World Cup – World Cup 4,long track speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q59679546,2019 French Figure Skating Championships - ladies' singles,ladies' singles,France,2018
http://www.wikidata.org/entity/Q59679595,2019 French Figure Skating Championships - pair skating,pair skating,France,2018
http://www.wikidata.org/entity/Q59679643,2019 French Figure Skating Championships - synchronized skating,synchronized skating,France,2018
http://www.wikidata.org/entity/Q59679685,2019 French Figure Skating Championships - men's singles,men's singles,France,2018
http://www.wikidata.org/entity/Q59679718,2019 French Figure Skating Championships - ice dance,ice dance,France,2018
http://www.wikidata.org/entity/Q59745606,2019 Four National Figure Skating Championships - senior ladies,ladies' singles,Hungary,2018
http://www.wikidata.org/entity/Q59746157,2019 Four National Figure Skating Championships - senior men,men's singles,Hungary,2018
http://www.wikidata.org/entity/Q59769941,2019 Four National Figure Skating Championships - senior ice dance,ice dance,Hungary,2018
http://www.wikidata.org/entity/Q59849604,2018–19 Japan Figure Skating Championships - men's singles,men's singles,Japan,2018
http://www.wikidata.org/entity/Q59849655,2018–19 Japan Figure Skating Championships - ladies' singles,ladies' singles,Japan,2018
http://www.wikidata.org/entity/Q59849695,2018–19 Japan Figure Skating Championships - pair skating,pair skating,Japan,2018
http://www.wikidata.org/entity/Q59849722,2018–19 Japan Figure Skating Championships - ice dance,ice dance,Japan,2018
http://www.wikidata.org/entity/Q59945861,2019 Russian Figure Skating Championships - men's singles,men's singles,Russia,2018
http://www.wikidata.org/entity/Q59945978,2019 Russian Figure Skating Championships - ladies' singles,ladies' singles,Russia,2018
http://www.wikidata.org/entity/Q55989855,2018 European Athletics Championships – women's shot put,athletics,Germany,2018
http://www.wikidata.org/entity/Q56242053,2018 Junior Grand Prix Slovakia - men's singles,men's singles,Slovakia,2018
http://www.wikidata.org/entity/Q56242330,2018 Junior Grand Prix Slovakia - ice dancing,ice dance,Slovakia,2018
http://www.wikidata.org/entity/Q56243171,2018 Junior Grand Prix Slovakia - pair skating,pair skating,Slovakia,2018
http://www.wikidata.org/entity/Q56243581,2018 Junior Grand Prix Slovakia - ladies' singles,ladies' singles,Slovakia,2018
http://www.wikidata.org/entity/Q56254845,2018 Junior Grand Prix Austria - men's singles,men's singles,Austria,2018
http://www.wikidata.org/entity/Q56254869,2018 Junior Grand Prix Austria - ice dancing,ice dance,Austria,2018
http://www.wikidata.org/entity/Q56254872,2018 Junior Grand Prix Austria - pair skating,pair skating,Austria,2018
http://www.wikidata.org/entity/Q56254883,2018 Junior Grand Prix Austria - ladies' singles,ladies' singles,Austria,2018
http://www.wikidata.org/entity/Q59946089,2019 Russian Figure Skating Championships - pair skating,pair skating,Russia,2018
http://www.wikidata.org/entity/Q59946166,2019 Russian Figure Skating Championships - ice dance,ice dance,Russia,2018
http://www.wikidata.org/entity/Q60028235,2019 Ukrainian Figure Skating Championships - men's singles,men's singles,Ukraine,2018
http://www.wikidata.org/entity/Q60028257,2019 Ukrainian Figure Skating Championships - ladies' singles,ladies' singles,Ukraine,2018
http://www.wikidata.org/entity/Q60028318,2019 Ukrainian Figure Skating Championships - pair skating,pair skating,Ukraine,2018
http://www.wikidata.org/entity/Q60028353,2019 Ukrainian Figure Skating Championships - ice dance,ice dance,Ukraine,2018
http://www.wikidata.org/entity/Q60056288,2019 German Figure Skating Championships - men's singles,men's singles,Germany,2018
http://www.wikidata.org/entity/Q60056313,2019 German Figure Skating Championships - ladies' singles,ladies' singles,Germany,2018
http://www.wikidata.org/entity/Q60056329,2019 German Figure Skating Championships - pair skating,pair skating,Germany,2018
http://www.wikidata.org/entity/Q60056345,2019 German Figure Skating Championships - ice dancing,ice dance,Germany,2018
http://www.wikidata.org/entity/Q60220906,2019 Belgian Figure Skating Championships - ladies' singles,ladies' singles,Belgium,2018
http://www.wikidata.org/entity/Q60250154,2019 Chinese Figure Skating Championships - men's singles,men's singles,People's Republic of China,2018
http://www.wikidata.org/entity/Q60251069,2019 Chinese Figure Skating Championships - ladies' singles,ladies' singles,People's Republic of China,2018
http://www.wikidata.org/entity/Q60252939,2019 Chinese Figure Skating Championships - pair skating,pair skating,People's Republic of China,2018
http://www.wikidata.org/entity/Q60253995,2019 Chinese Figure Skating Championships - ice dance,ice dance,People's Republic of China,2018
http://www.wikidata.org/entity/Q60318105,2018 Philadelphia Summer International - men's singles,men's singles,United States,2018
http://www.wikidata.org/entity/Q60318714,2018 Philadelphia Summer International - ladies' singles,ladies' singles,United States,2018
http://www.wikidata.org/entity/Q60320564,2018 NRW Trophy - ice dancing,ice dance,Germany,2018
http://www.wikidata.org/entity/Q60476823,2018 Masters de patinage - senior men's singles,men's singles,France,2018
http://www.wikidata.org/entity/Q60476963,2018 Masters de patinage - senior ladies' singles,ladies' singles,France,2018
http://www.wikidata.org/entity/Q60477148,2018 Masters de patinage - senior pair skating,pair skating,France,2018
http://www.wikidata.org/entity/Q60477472,2018 Masters de patinage - senior ice dancing,ice dance,France,2018
http://www.wikidata.org/entity/Q60477636,2018 Masters de patinage - senior synchronized skating,synchronized skating,France,2018
http://www.wikidata.org/entity/Q60550682,2018 Halloween Cup - senior men's singles,men's singles,Hungary,2018
http://www.wikidata.org/entity/Q60550829,2018 Halloween Cup - senior ladies' singles,ladies' singles,Hungary,2018
http://www.wikidata.org/entity/Q60551162,2018 Halloween Cup - senior ice dancing,ice dance,Hungary,2018
http://www.wikidata.org/entity/Q60551440,2018 Crystal Skate of Romania - senior men's singles,men's singles,Romania,2018
http://www.wikidata.org/entity/Q60551616,2018 Crystal Skate of Romania - senior ladies' singles,ladies' singles,Romania,2018
http://www.wikidata.org/entity/Q60551933,30th Golden Bear of Zagreb - senior men's singles,men's singles,Croatia,2018
http://www.wikidata.org/entity/Q60552419,30th Golden Bear of Zagreb - senior ladies' singles,ladies' singles,Croatia,2018
http://www.wikidata.org/entity/Q60553123,2018-2019 Australian Figure Skating Championships - senior men's singles,men's singles,Australia,2018
http://www.wikidata.org/entity/Q60554051,2018-2019 Australian Figure Skating Championships - senior ladies' singles,ladies' singles,Australia,2018
http://www.wikidata.org/entity/Q60556226,2018-2019 Australian Figure Skating Championships - senior pair skating,pair skating,Australia,2018
http://www.wikidata.org/entity/Q60556441,2018-2019 Australian Figure Skating Championships - senior ice dancing,ice dance,Australia,2018
http://www.wikidata.org/entity/Q60557524,2018-2019 Lithuanian Figure Skating Championships - senior men's singles,men's singles,Lithuania,2018
http://www.wikidata.org/entity/Q60557646,2018-2019 Lithuanian Figure Skating Championships - senior ladies' singles,ladies' singles,Lithuania,2018
http://www.wikidata.org/entity/Q60557950,2018-2019 Swedish Figure Skating Championships - senior men's singles,men's singles,Sweden,2018
http://www.wikidata.org/entity/Q60558077,2018-2019 Swedish Figure Skating Championships - senior ladies' singles,ladies' singles,Sweden,2018
http://www.wikidata.org/entity/Q60558307,2019 Austrian Figure Skating Championships - men's singles,men's singles,Austria,2018
http://www.wikidata.org/entity/Q60558469,2019 Austrian Figure Skating Championships - ladies' singles,ladies' singles,Austria,2018
http://www.wikidata.org/entity/Q60558659,2018-2019 Italian Figure Skating Championships - senior men's singles,men's singles,Italy,2018
http://www.wikidata.org/entity/Q60558810,2018-2019 Italian Figure Skating Championships - senior ladies' singles,ladies' singles,Italy,2018
http://www.wikidata.org/entity/Q60558848,2018-2019 Italian Figure Skating Championships - senior pair skating,pair skating,Italy,2018
http://www.wikidata.org/entity/Q60558894,2018-2019 Italian Figure Skating Championships - senior ice dancing,ice dance,Italy,2018
http://www.wikidata.org/entity/Q60613873,2018 New Zealand Figure Skating Championships - men's singles,men's singles,New Zealand,2018
http://www.wikidata.org/entity/Q60613990,2018 New Zealand Figure Skating Championships - ladies' singles,ladies' singles,New Zealand,2018
http://www.wikidata.org/entity/Q60614275,2018 Romanian Figure Skating Championships - men's singles,men's singles,Romania,2018
http://www.wikidata.org/entity/Q60614324,2018 Romanian Figure Skating Championships - ladies' singles,ladies' singles,Romania,2018
http://www.wikidata.org/entity/Q60614338,2018-2019 Bulgarian Figure Skating Championships - men's singles,men's singles,Bulgaria,2018
http://www.wikidata.org/entity/Q60614354,2018-2019 Bulgarian Figure Skating Championships - ladies' singles,ladies' singles,Bulgaria,2018
http://www.wikidata.org/entity/Q60614450,2018-2019 Japan Junior Figure Skating Championships - men's singles,men's singles,Japan,2018
http://www.wikidata.org/entity/Q60614772,2018-2019 Japan Junior Figure Skating Championships - ice dancing,ice dance,Japan,2018
http://www.wikidata.org/entity/Q60614898,2018-2019 Japan Junior Figure Skating Championships - ladies' singles,ladies' singles,Japan,2018
http://www.wikidata.org/entity/Q60643051,2018-2019 Estonian Figure Skating Championships - men's singles,men's singles,Estonia,2018
http://www.wikidata.org/entity/Q60643127,2018-2019 Estonian Figure Skating Championships - ladies' singles,ladies' singles,Estonia,2018
http://www.wikidata.org/entity/Q60643271,2018-2019 Estonian Figure Skating Championships - ice dancing,ice dance,Estonia,2018
http://www.wikidata.org/entity/Q60643397,2019 Swiss Figure Skating Championships - men's singles,men's singles,Switzerland,2018
http://www.wikidata.org/entity/Q60643430,2019 Swiss Figure Skating Championships - ladies' singles,ladies' singles,Switzerland,2018
http://www.wikidata.org/entity/Q60643624,2019 Swiss Figure Skating Championships - pair skating,pair skating,Switzerland,2018
http://www.wikidata.org/entity/Q60643691,2019 Swiss Figure Skating Championships - ice dancing,ice dance,Switzerland,2018
http://www.wikidata.org/entity/Q60643968,2018-2019 Belarusian Figure Skating Championships - men's singles,men's singles,Belarus,2018
http://www.wikidata.org/entity/Q60644040,2018-2019 Belarusian Figure Skating Championships - ladies' singles,ladies' singles,Belarus,2018
http://www.wikidata.org/entity/Q60644442,2018-2019 Belarusian Figure Skating Championships - ice dancing,ice dance,Belarus,2018
http://www.wikidata.org/entity/Q60674848,2018-2019 Finnish Figure Skating Championships - senior men's singles,men's singles,Finland,2018
http://www.wikidata.org/entity/Q60674879,2018-2019 Finnish Figure Skating Championships - senior ladies' singles,ladies' singles,Finland,2018
http://www.wikidata.org/entity/Q60674921,2018-2019 Finnish Figure Skating Championships - senior ice dancing,ice dance,Finland,2018
http://www.wikidata.org/entity/Q60674955,2018 Latvian Figure Skating Championships - senior ladies' singles,ladies' singles,Latvia,2018
http://www.wikidata.org/entity/Q60675085,2018-2019 Slovenian Figure Skating Championships - senior ladies' singles,ladies' singles,Slovenia,2018
http://www.wikidata.org/entity/Q60846828,2018 Survival 3C Masters 3,three-cushion billiards,South Korea,2018
http://www.wikidata.org/entity/Q60846990,Q60846990,carom billiards,Egypt,2018
http://www.wikidata.org/entity/Q60988975,2018 European Figure Skating Championships - men's singles,men's singles,Russia,2018
http://www.wikidata.org/entity/Q60993880,2018 European Figure Skating Championships - ladies' singles,ladies' singles,Russia,2018
http://www.wikidata.org/entity/Q61867135,2018 European Figure Skating Championships - pair skating,pair skating,Russia,2018
http://www.wikidata.org/entity/Q61867136,2018 European Figure Skating Championships - ice dancing,ice dance,Russia,2018
http://www.wikidata.org/entity/Q61983165,2018 Four Continents Figure Skating Championships - pair skating,pair skating,Taiwan,2018
http://www.wikidata.org/entity/Q61983168,2018 Four Continents Figure Skating Championships - ice dancing,ice dance,Taiwan,2018
http://www.wikidata.org/entity/Q66756266,2018 Egna Spring Trophy - senior men's singles,men's singles,Italy,2018
http://www.wikidata.org/entity/Q66756272,2018 Egna Spring Trophy - senior ladies' singles,ladies' singles,Italy,2018
http://www.wikidata.org/entity/Q66756274,2018 Egna Spring Trophy - senior pair skating,pair skating,Italy,2018
http://www.wikidata.org/entity/Q66756274,2018 Egna Spring Trophy - senior pair skating,men's singles,Italy,2018
http://www.wikidata.org/entity/Q66757293,2018 Coupe du Printemps - senior men's singles,men's singles,Luxembourg,2018
http://www.wikidata.org/entity/Q66757304,2018 Coupe du Printemps - senior ladies' singles,ladies' singles,Luxembourg,2018
http://www.wikidata.org/entity/Q66791625,2018 World Junior Figure Skating Championships - men's singles,men's singles,Bulgaria,2018
http://www.wikidata.org/entity/Q66791637,2018 World Junior Figure Skating Championships - ladies' singles,ladies' singles,Bulgaria,2018
http://www.wikidata.org/entity/Q66791655,2018 World Junior Figure Skating Championships - pair skating,pair skating,Bulgaria,2018
http://www.wikidata.org/entity/Q66791684,2018 World Junior Figure Skating Championships - ice dancing,ice dance,Bulgaria,2018
http://www.wikidata.org/entity/Q54918934,2018–19 DHB-Pokal Women,women's handball,Germany,2018
http://www.wikidata.org/entity/Q55502901,3-Cushion World Cup 2018-1,cue sports,Turkey,2018
http://www.wikidata.org/entity/Q45445948,2017–18 ISU Speed Skating World Cup – World Cup 5,long track speed skating,Germany,2018
http://www.wikidata.org/entity/Q47494423,2018 Four Continents Figure Skating Championships - men's singles,men's singles,Taiwan,2018
http://www.wikidata.org/entity/Q47495028,2018 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,Taiwan,2018
http://www.wikidata.org/entity/Q50320445,2018 IAAF World Indoor Championships – women's 1500 metres,indoor athletics,United Kingdom,2018
http://www.wikidata.org/entity/Q50690788,2017–18 ISU Speed Skating World Cup – World Cup 6,long track speed skating,Belarus,2018
http://www.wikidata.org/entity/Q85302231,"2019 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q94535068,2019 KNSB Dutch Single Distance Championships – Men's mass start,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q94535070,2019 KNSB Dutch Single Distance Championships – Women's mass start,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q97642243,2019 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q97654676,2019 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q97823899,2019 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q97947610,2019 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2018
http://www.wikidata.org/entity/Q125914502,Helsinki City Run,long-distance running,Finland,2018
http://www.wikidata.org/entity/Q56302000,2017 Internationaux de France - men's singles,men's singles,France,2017
http://www.wikidata.org/entity/Q56556855,2017 NHK Trophy - men's singles,men's singles,Japan,2017
http://www.wikidata.org/entity/Q56751535,2017 Rostelecom Cup - men's singles,men's singles,Russia,2017
http://www.wikidata.org/entity/Q73763097,2017 CS Autumn Classic International - men's singles,men's singles,Canada,2017
http://www.wikidata.org/entity/Q73763154,2017 CS Autumn Classic International - ladies' singles,ladies' singles,Canada,2017
http://www.wikidata.org/entity/Q73763197,2017 CS Autumn Classic International - pair skating,pair skating,Canada,2017
http://www.wikidata.org/entity/Q73763238,2017 CS Autumn Classic International - ice dancing,ice dance,Canada,2017
http://www.wikidata.org/entity/Q61776819,2017 World Figure Skating Championships - men's singles,men's singles,Finland,2017
http://www.wikidata.org/entity/Q61776840,2017 World Figure Skating Championships - ladies' singles,ladies' singles,Finland,2017
http://www.wikidata.org/entity/Q61776855,2017 World Figure Skating Championships - pair skating,pair skating,Finland,2017
http://www.wikidata.org/entity/Q61776863,2017 World Figure Skating Championships - ice dancing,ice dance,Finland,2017
http://www.wikidata.org/entity/Q56255469,2017–18 Grand Prix of Figure Skating Final - men's singles,men's singles,Japan,2017
http://www.wikidata.org/entity/Q56257691,2017 Skate America - men's singles,men's singles,United States,2017
http://www.wikidata.org/entity/Q56259218,2017 Skate Canada International - men's singles,men's singles,Canada,2017
http://www.wikidata.org/entity/Q56282867,2017 Cup of China - men's singles,men's singles,People's Republic of China,2017
http://www.wikidata.org/entity/Q61867116,2017 European Figure Skating Championships - men's singles,men's singles,Czech Republic,2017
http://www.wikidata.org/entity/Q61867121,2017 European Figure Skating Championships - ladies' singles,ladies' singles,Czech Republic,2017
http://www.wikidata.org/entity/Q61867122,2017 European Figure Skating Championships - pair skating,pair skating,Czech Republic,2017
http://www.wikidata.org/entity/Q61867125,2017 European Figure Skating Championships - ice dancing,ice dance,Czech Republic,2017
http://www.wikidata.org/entity/Q61983180,2017 Four Continents Figure Skating Championships - men's singles,men's singles,South Korea,2017
http://www.wikidata.org/entity/Q61983183,2017 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,South Korea,2017
http://www.wikidata.org/entity/Q61983200,2017 Four Continents Figure Skating Championships - pair skating,pair skating,South Korea,2017
http://www.wikidata.org/entity/Q61983216,2017 Four Continents Figure Skating Championships - ice dancing,ice dance,South Korea,2017
http://www.wikidata.org/entity/Q62026136,2017–18 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Japan,2017
http://www.wikidata.org/entity/Q62026146,2017–18 Grand Prix of Figure Skating Final - pair skating,pair skating,Japan,2017
http://www.wikidata.org/entity/Q62026152,2017–18 Grand Prix of Figure Skating Final - ice dancing,ice dance,Japan,2017
http://www.wikidata.org/entity/Q62050501,2017 Skate America - ladies' singles,ladies' singles,United States,2017
http://www.wikidata.org/entity/Q62050506,2017 Skate America - ice dancing,ice dance,United States,2017
http://www.wikidata.org/entity/Q62050510,2017 Skate America - pair skating,pair skating,United States,2017
http://www.wikidata.org/entity/Q62050522,2017 Internationaux de France - ladies' singles,ladies' singles,France,2017
http://www.wikidata.org/entity/Q62050525,2017 Internationaux de France - pair skating,pair skating,France,2017
http://www.wikidata.org/entity/Q62050528,2017 Internationaux de France - ice dancing,ice dance,France,2017
http://www.wikidata.org/entity/Q62050551,2017 NHK Trophy - ladies' singles,ladies' singles,Japan,2017
http://www.wikidata.org/entity/Q62050554,2017 NHK Trophy - pair skating,pair skating,Japan,2017
http://www.wikidata.org/entity/Q62050557,2017 NHK Trophy - ice dancing,ice dance,Japan,2017
http://www.wikidata.org/entity/Q62050578,2017 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2017
http://www.wikidata.org/entity/Q62050581,2017 Cup of China - pair skating,pair skating,People's Republic of China,2017
http://www.wikidata.org/entity/Q62050586,2017 Cup of China - ice dancing,ice dance,People's Republic of China,2017
http://www.wikidata.org/entity/Q62050600,2017 Skate Canada International - ladies' singles,ladies' singles,Canada,2017
http://www.wikidata.org/entity/Q62050604,2017 Skate Canada International - pair skating,pair skating,Canada,2017
http://www.wikidata.org/entity/Q62050607,2017 Skate Canada International - ice dancing,ice dance,Canada,2017
http://www.wikidata.org/entity/Q62050621,2017 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2017
http://www.wikidata.org/entity/Q62050623,2017 Rostelecom Cup - pair skating,pair skating,Russia,2017
http://www.wikidata.org/entity/Q62050626,2017 Rostelecom Cup - ice dancing,ice dance,Russia,2017
http://www.wikidata.org/entity/Q66711527,2017 Asian Open Figure Skating Trophy - senior men's singles,men's singles,People's Republic of China,2017
http://www.wikidata.org/entity/Q66711531,2017 Asian Open Figure Skating Trophy - senior ladies' singles,ladies' singles,People's Republic of China,2017
http://www.wikidata.org/entity/Q66711535,2017 Asian Open Figure Skating Trophy - senior pair skating,pair skating,People's Republic of China,2017
http://www.wikidata.org/entity/Q66794278,2017 World Junior Figure Skating Championships - men's singles,men's singles,Taiwan,2017
http://www.wikidata.org/entity/Q66794295,2017 World Junior Figure Skating Championships - ladies' singles,ladies' singles,Taiwan,2017
http://www.wikidata.org/entity/Q66794314,2017 World Junior Figure Skating Championships - pair skating,pair skating,Taiwan,2017
http://www.wikidata.org/entity/Q66794335,2017 World Junior Figure Skating Championships - ice dancing,ice dance,Taiwan,2017
http://www.wikidata.org/entity/Q28660714,figure skating at the 2017 Winter Universiade – men's singles,men's singles,Kazakhstan,2017
http://www.wikidata.org/entity/Q28660719,figure skating at the 2017 Winter Universiade – ladies' singles,ladies' singles,Kazakhstan,2017
http://www.wikidata.org/entity/Q28820221,Q28820221,cue sports,Turkey,2017
http://www.wikidata.org/entity/Q55502899,3-Cushion World Cup 2017-7,cue sports,Egypt,2017
http://www.wikidata.org/entity/Q29530131,figure skating at the 2017 Winter Universiade – ice dance,ice dance,Kazakhstan,2017
http://www.wikidata.org/entity/Q29578569,European Three-Cushion Championship 2017,cue sports,Germany,2017
http://www.wikidata.org/entity/Q30074371,Q30074371,darts,Germany,2017
http://www.wikidata.org/entity/Q30303533,2016–17 Men's FIH Hockey World League Final,field hockey,India,2017
http://www.wikidata.org/entity/Q30898714,Q30898714,basketball,San Marino,2017
http://www.wikidata.org/entity/Q30898715,Q30898715,basketball,San Marino,2017
http://www.wikidata.org/entity/Q30930729,figure skating at the 2017 Asian Winter Games – women's singles,ladies' singles,Japan,2017
http://www.wikidata.org/entity/Q30930732,figure skating at the 2017 Asian Winter Games – ice dancing,ice dance,Japan,2017
http://www.wikidata.org/entity/Q30930734,figure skating at the 2017 Asian Winter Games – men's singles,men's singles,Japan,2017
http://www.wikidata.org/entity/Q30930735,figure skating at the 2017 Asian Winter Games – pairs,pair skating,Japan,2017
http://www.wikidata.org/entity/Q31091593,figure skating at the 2017 European Youth Olympic Winter Festival - girls,ladies' singles,Turkey,2017
http://www.wikidata.org/entity/Q31091731,figure skating at the 2017 European Youth Olympic Winter Festival - boys,men's singles,Turkey,2017
http://www.wikidata.org/entity/Q34603259,2017 World Championships in Athletics – women's heptathlon,athletics,United Kingdom,2017
http://www.wikidata.org/entity/Q37107604,water polo at the 2017 Southeast Asian Games – women's tournament,water polo,Malaysia,2017
http://www.wikidata.org/entity/Q39075439,2017 German Darts Masters,darts,Germany,2017
http://www.wikidata.org/entity/Q42949438,2017–18 ISU Speed Skating World Cup – World Cup 1,long track speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q43262835,2017–18 ISU Speed Skating World Cup – World Cup 2,long track speed skating,Norway,2017
http://www.wikidata.org/entity/Q45036164,2017 Austrian Athletics Championships,athletics,Austria,2017
http://www.wikidata.org/entity/Q48964714,Helsinki Ice Challenge,ice hockey,Finland,2017
http://www.wikidata.org/entity/Q85302235,"2018 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q97619282,2018 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q97667930,2018 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q97777715,2018 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q97940918,2018 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2017
http://www.wikidata.org/entity/Q123587828,Asia League Limited,basketball,Hong Kong,2017
http://www.wikidata.org/entity/Q56301011,2016 Trophée de France - men's singles,men's singles,France,2016
http://www.wikidata.org/entity/Q56556813,2016 NHK Trophy - men's singles,men's singles,Japan,2016
http://www.wikidata.org/entity/Q56751484,2016 Rostelecom Cup - men's singles,men's singles,Russia,2016
http://www.wikidata.org/entity/Q73763739,2016 CS Autumn Classic International - men's singles,men's singles,Canada,2016
http://www.wikidata.org/entity/Q73763770,2016 CS Autumn Classic International - ladies' singles,ladies' singles,Canada,2016
http://www.wikidata.org/entity/Q73763794,2016 CS Autumn Classic International - pair skating,pair skating,Canada,2016
http://www.wikidata.org/entity/Q73763828,2016 CS Autumn Classic International - ice dancing,ice dance,Canada,2016
http://www.wikidata.org/entity/Q61777073,2016 World Figure Skating Championships - men's singles,men's singles,United States,2016
http://www.wikidata.org/entity/Q61777086,2016 World Figure Skating Championships - ladies' singles,ladies' singles,United States,2016
http://www.wikidata.org/entity/Q61777097,2016 World Figure Skating Championships - pair skating,pair skating,United States,2016
http://www.wikidata.org/entity/Q61777106,2016 World Figure Skating Championships - ice dancing,ice dance,United States,2016
http://www.wikidata.org/entity/Q56255359,2016–17 Grand Prix of Figure Skating Final - men's singles,men's singles,France,2016
http://www.wikidata.org/entity/Q56257672,2016 Skate America - men's singles,men's singles,United States,2016
http://www.wikidata.org/entity/Q56259203,2016 Skate Canada International - men's singles,men's singles,Canada,2016
http://www.wikidata.org/entity/Q56282755,2016 Cup of China - men's singles,men's singles,People's Republic of China,2016
http://www.wikidata.org/entity/Q61867102,2016 European Figure Skating Championships - men's singles,men's singles,Slovakia,2016
http://www.wikidata.org/entity/Q61867104,2016 European Figure Skating Championships - ladies' singles,ladies' singles,Slovakia,2016
http://www.wikidata.org/entity/Q61867108,2016 European Figure Skating Championships - pair skating,pair skating,Slovakia,2016
http://www.wikidata.org/entity/Q61867113,2016 European Figure Skating Championships - ice dancing,ice dance,Slovakia,2016
http://www.wikidata.org/entity/Q61983245,2016 Four Continents Figure Skating Championships - men's singles,men's singles,Taiwan,2016
http://www.wikidata.org/entity/Q61983258,2016 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,Taiwan,2016
http://www.wikidata.org/entity/Q61983263,2016 Four Continents Figure Skating Championships - pair skating,pair skating,Taiwan,2016
http://www.wikidata.org/entity/Q61983272,2016 Four Continents Figure Skating Championships - ice dancing,ice dance,Taiwan,2016
http://www.wikidata.org/entity/Q62026177,2016–17 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,France,2016
http://www.wikidata.org/entity/Q62026181,2016–17 Grand Prix of Figure Skating Final - pair skating,pair skating,France,2016
http://www.wikidata.org/entity/Q62026188,2016–17 Grand Prix of Figure Skating Final - ice dancing,ice dance,France,2016
http://www.wikidata.org/entity/Q62050641,2016 NHK Trophy - ladies' singles,ladies' singles,Japan,2016
http://www.wikidata.org/entity/Q62050644,2016 NHK Trophy - pair skating,pair skating,Japan,2016
http://www.wikidata.org/entity/Q62050646,2016 NHK Trophy - ice dancing,ice dance,Japan,2016
http://www.wikidata.org/entity/Q62050665,2016 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2016
http://www.wikidata.org/entity/Q62050669,2016 Cup of China - pair skating,pair skating,People's Republic of China,2016
http://www.wikidata.org/entity/Q62050670,2016 Cup of China - ice dancing,ice dance,People's Republic of China,2016
http://www.wikidata.org/entity/Q62050704,2016 Trophée de France - ladies' singles,ladies' singles,France,2016
http://www.wikidata.org/entity/Q62050705,2016 Trophée de France - pair skating,pair skating,France,2016
http://www.wikidata.org/entity/Q62050708,2016 Trophée de France - ice dancing,ice dance,France,2016
http://www.wikidata.org/entity/Q62050720,2016 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2016
http://www.wikidata.org/entity/Q62050722,2016 Rostelecom Cup - pair skating,pair skating,Russia,2016
http://www.wikidata.org/entity/Q62050725,2016 Rostelecom Cup - ice dancing,ice dance,Russia,2016
http://www.wikidata.org/entity/Q62050743,2016 Skate Canada International - ladies' singles,ladies' singles,Canada,2016
http://www.wikidata.org/entity/Q62050745,2016 Skate Canada International - pair skating,pair skating,Canada,2016
http://www.wikidata.org/entity/Q62050748,2016 Skate Canada International - ice dancing,ice dance,Canada,2016
http://www.wikidata.org/entity/Q62050755,2016 Skate America - ladies' singles,ladies' singles,United States,2016
http://www.wikidata.org/entity/Q62050756,2016 Skate America - pair skating,pair skating,United States,2016
